NO,都道府県コード又は市区町村コード,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
175,11,埼玉県,新座市,子供食堂,,,,新座市,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,300,,,,,,,,,,,,
176,11,埼玉県,新座市,社協上六支部こども食堂(野火止上六支部),,,,新座市野火止6-22-12,,35.807371,139.566483,,,,,,,,,,,,,,6,,,,,年3回,,0,0,0,0,100,,,,,,,,,,,,
177,11,埼玉県,新座市,大和田1，2丁目子ども食堂,,,,新座市大和田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,11,埼玉県,新座市,新座住宅子ども食堂,,,,新座市新座3-3-12（新座住宅分譲集会所）,,35.82130,139.55692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,11,埼玉県,新座市,アロハにいざ,,,,新座市道場2-14-12　新座私立中央公民館,,35.770053,139.562044,,,,,,,https://ohana-project-niiza.net/,ohana.project.niiza@gmail.com,,,,,,5,日,,,,毎月最終日曜日,,0,0,0,0,100,,,,,,,,埼玉県子ども食堂ネットワーク;あさか地区こども食DOネット,,,,
180,11,埼玉県,桶川市,みんなの食堂しゃきょう食堂,,,,桶川市末広2-8-29　桶川東公民館2階,,36.00618,139.571533,048-728-2221,,,,,,https://minna-no-ie.com/,okshakyo@green.ocn.ne.jp,,,,,,4,金,,17:30,18:30,毎月第1金曜日、第3金曜日,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
181,11,埼玉県,久喜市,きっちん・こすもす子ども食堂,,,,久喜市桜田3-10-2,,36.092462,139.685155,,,,,,,https://peraichi.com/landing_pages/view/kitchinkosumosu,kitchinkosumosu@gmail.com,,,,,,5,土,,11:30,13:00,毎月末の土曜日,,0,0,0,0,300,,,,,1,,,埼玉県子ども食堂ネットワーク;埼玉フードパントリーネットワーク,,,,
182,11,埼玉県,八潮市,子ども食堂ほっぺ,,,,八潮市新町103,,35.834579,139.829828,090-8043-2759,,,,,,,nanshuu@icloud.com,,,,,,5,土,,16:00,19:00,毎月第3土曜日,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
183,11,埼玉県,八潮市,Yashio　てらこや　cafe,,,学習支援;プレーパーク,八潮市大瀬1-5-7,,35.807739,139.84119,,,,,,,,　,,,,,,5,日,,,,毎月第1か第2の日曜日,,0,0,0,0,300,65歳以上は0円,,,,,,,,,,,
184,11,埼玉県,八潮市,7dayちょこっとランチ,,,プレーパーク,八潮市大字鶴ケ曽根414-1,,35.826889,139.838866,090-6927-1791,,,,,,http://wish8wish.jimdo.com/,wish82015@gmail.com,,,,,,5,,毎月7日,,,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
185,11,埼玉県,富士見市,たくちゃん食堂,,,,富士見市鶴瀬西2-8-25,,35.845402,139.534085,049-265-7714,,,,,,http://www.turuse-takumi.com,takumi0827@bh.wakwak.com,,,,,,5,土,,11:30,12:30,毎月第3土曜日,,0,0,0,0,200,,,,,1,,,埼玉県子ども食堂ネットワーク;富士見子ども・若者の居場所応援ネットワーク,,,,
186,11,埼玉県,富士見市,子どもサロン「みつば」,,,学習支援,富士見市水谷東3丁目28-9(3丁目集会所),,35.839116,139.57836,090-5208-8964,,,,,,,m-shimizu0107@sea.plala.or.jp,,,,,,,,,,,,,100,100,100,100,,,,,,,,,,,,,
187,11,埼玉県,富士見市,みずほ台ポテトくらぶ,,,学習支援,富士見市,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,200,,,,,,,,,,,,
188,11,埼玉県,三郷市,○△□子ども食堂,,,,三郷市,,,,,,,,,,,marusankakusikaku25@gmail.com,,,,,,5,水,,16:30,18:00,毎月第4水曜日 他、不定期でイベント開催,,0,0,0,0,0,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
189,11,埼玉県,蓮田市,おたすけこども食堂,,,学習支援;プレーパーク,蓮田市西新宿1丁目22番地,,36.003543,139.655273,090-4060-4110,,,,,,http://otasuke.kitchen,soranohude@yahoo.co.jp,,,,,,5,金,,13:00,16:00,第3金曜日16:00～18:00（子供居場所開放）　第3土曜日13:00～16:00こども食堂　夏季7月～9月は15:00～18:00,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
190,11,埼玉県,幸手市,きらきら寺子屋こども塾,,,学習支援;プレーパーク,幸手市惣新田1465,,36.054635,139.775392,048-048-1172,,,,,,https://www.kira-hidetoshi.com/,kirakirahidetoshi@gmail.com,,,,,,7,,,,,春と秋に開催,,500,500,500,500,0,,,,,,,,子育て応援ネットワーク,,,,
191,11,埼玉県,ふじみ,コミュニティ広場にこまる,,,学習支援,ふじみ野市大井234　大井中央公民館大井分館,,35.848758,139.519767,,,,,,,https://nicomaru2071.wixsite.com/nicomaru,nicomaru2071@gmail.com,,,,,,5,水,,17:30,18:30,毎月第1水曜日,,0,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
192,11,埼玉県,三芳町,みよしこども食堂,,,,三芳町藤久保327,,35.838689,139.534752,,,,,,,,,,,,,,5,月,,17:30,19:30,毎月第2月曜日,,0,0,0,0,300,,,,,,,,,,,,
193,11,埼玉県,三芳町,朝ごはんプロジェクト(三芳町社会福祉協議会),,,,三芳町藤久保3803-5,,35.845066,139.52798,,,,,,,http://www.miyoshi-shakyo.or.jp,miyo-sha@miyoshi-shakyo.or.jp,,,,,,3,水金,,,,毎週水・金,,0,0,0,0,0,,,,,,,,,,,,
194,11,埼玉県,吉見町,はれるや子ども食堂,,,,吉見町,,,,080-3087-1127,,,,,,,npo.trinity2019@gmail.com,,,,,,5,月,,,,毎月,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
195,11,埼玉県,神川町,２０ごはん(ニイゼロ),,,,神川町,,,,,,,,,,,,,,,,,5,,毎月20日,,,,,,,,,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
196,11,埼玉県,吉見町,こども食堂　しいの木ひろば,,,,吉見町,,,,,,,,,,https://kodomonoibasyo-yoshimi.jimdofree.com/,shiinokihiroba.yoshimi@gmail.com,,,,,,5,日,,10:30,12:30,毎月第4日曜　10:30～12:30,,,,,,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
197,11,埼玉県,戸田市,TODA夕暮れ子供食堂,,,,戸田市上戸田2丁目21-1  ,,35.812504,139.680735,048-486-9225,,,,,,,info@25farm.com,,,,,,5,土,,,,毎月第3土曜日,,0,0,0,0,,,,,,1,,,埼玉県子ども食堂ネットワーク;埼玉フードパントリーネットワーク;彩の子ネットワーク,,,,
198,11,埼玉県,ふじみ野市,めだか食堂,,,,ふじみ野市上福岡1-5-31(STビル1階めだかクラブ),,35.874331,139.514156,049-269-2155,,,,,,,fujimino@roukyou.gr.jp,,,,,,5,日,,,,毎月第2日曜日,,0,0,0,0,300,,,,,,,,,,,,
199,11,埼玉県,所沢市,みんなのお家（デコボコ子ども食堂）,,,,所沢市中新井3-2-13,,35.816556,139.469105,04-2942-6568,,,,,,https://minnahouse.himawari-kai.net/,yuaoso3722@yahoo.co.jp,,,,,,5,金,,,,保育（月火、木金）　こども食堂（月1回第4金）　お家利用　9:00～15:00,,100,100,100,100,,,,,,,,,,,,,
200,11,埼玉県,越谷市,ふくろう子ども食堂,,,,越谷市大竹160-2（大袋公民館）,,35.919137,139.767561,,,,,,,,harrytogugu@gmail.com,,,,,,5,土,,11:30,14:00,毎月第3土曜日,,100,100,100,100,300,,,,,1,,,,,,,
201,11,埼玉県,川越市,子ども食堂スマイリ（霞ヶ関北公民館）,,,,川越市的場北1丁目18-6　霞ヶ関北公民館,,35.926305,139.43773,,,,,,,https://smairi.webnode.jp/,sumairikawagoe@yahoo.co.jp,,,,,,5,金,,17:00,,毎月第4金曜日,,0,0,0,0,0,,,,,,,,,,,,
202,11,埼玉県,川越市,子ども食堂スマイリ（霞ヶ関西公民館）,,,,川越市笠幡3001-12　霞ヶ関西公民館,,35.910948,139.396543,,,,,,,https://smairi.webnode.jp/,sumairikawagoe@yahoo.co.jp,,,,,,5,日,,11:30,,毎月第2日曜日,,0,0,0,0,0,,,,,,,,,,,,
203,11,埼玉県,さいたま市,みんなの夢の音楽隊,,,プレーパーク,さいたま市桜区白鍬202-19,,35.878222,139.604763,,,,,,,https://yumeuta.com,info@yumeuta.com,,,,,,,,,,,定期,,0,0,0,0,0,,,,,,,,,,,,
204,11,埼玉県,川越市,ろっけん食堂,,,,川越市六軒町2-25-7,,35.92039465,139.4784216,080-4658-9034,,,,,,,neoikanae@gmail.com,,,,,,5,,,12:00,13:00,月1回（土日どちらか、不定期）,,0,0,0,0,300,,,,,,,,,,,,
205,11,埼玉県,桶川市,おけがわ子ども食堂輪空（りんく）,,,,桶川市川田谷2914,,35.99010808,139.5312319,090-9399-5988,,,,,,,oks.link2021@gmail.com,,,,,,5,日,,11:00,12:30,毎月第2日曜日,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
206,11,埼玉県,和光市,そらよみヤミー,,,,和光市,,,,,,,,,,https://www.wako-sus.org/sorayomiyummy/,,,,,,,,,,10:00,12:00,,,,,,,,,,,,,,,,,,,
207,11,埼玉県,富士見市,鶴瀬西・関沢子ども食堂まんぷく,,,,富士見市大字鶴馬3575-1　鶴瀬西交流センター調理室,,35.842125,139.534829,090-1267-2567,,,,,,https://ameblo.jp/manpuku0325/,manpuku2021＠ab.auone-net.jp,,,,,,5,木,,15:30,,毎月1回 第4木曜日,,100,100,100,100,300,現在はコロナで弁当配布 1食200,,,,,1,,埼玉県子ども食堂ネットワーク;富士見子ども・若者の居場所応援ネットワーク,,,,
208,11,埼玉県,富士見市,あにまーと,,,,富士見市関沢3-23-41,,35.836786,139.543059,049-256-7423,,,,,,https://mizuhoen.com/,yoshidami417@gmail.com,,,,,,5,土,,11:30,,毎月第3土曜日,,300,300,300,300,300,,,,,,,,富士見子ども・若者の居場所応援ネットワーク,,,,
209,11,埼玉県,越谷市,こども食堂かなう,,,,越谷市柳町1-14,,35.894107,139.789952,070-8959-5391,,,,,,https://www.instagram.com/kanaushokudou/,kanaushokudou@gmail.com,,,,,,5,日,,12:00,13:00,毎月一回　最終日曜日に開催,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
210,11,埼玉県,所沢市,ぽかぽか広場・山口（椿峰コミュニティ会館）,,,学習支援,所沢市小手指南3丁目57-9,,35.785203,139.433926,,,,,,,,tokopan.yamaguchi@gmail.com,,,,,,5,木,,,,月第4木曜日,,0,0,0,0,0,,,,,1,,,とこぱん所沢ネットワーク,,,,
211,11,埼玉県,所沢市,ぽかぽか広場・山口（山口公民館　夏休み昼食会）,,,学習支援,所沢市山口5004　山口公民館,,35.78428,139.4391,,,,,,,,tokopan.yamaguchi@gmail.com,,,,,,,,,,,,,,,,,,,,,,1,,,とこぱん所沢ネットワーク,,,,
212,11,埼玉県,所沢市,ぽかぽか広場・山口（南林宅　昼食会）,,,学習支援,所沢市,,,,,,,,,,,tokopan.yamaguchi@gmail.com,,,,,,5,土,,,,毎月第3土曜日,,,,,,,,,,,1,,,,,,,
213,11,埼玉県,加須市,光明寺おてら食堂,,,プレーパーク,加須市本町14-43,,36.126703,139.60087,080-1008-8466,,,,,,,otera.shokudo@gmail.com,,,,,,5,,,,,月1回,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
214,11,埼玉県,本庄市,恩むすび,,,,本庄市銀座1-9-23,,36.238937,139.185435,0495-37-4417,,,,,,,hohoemiekubokawaiina@ezweb.ne.jp,,,,,,5,,,,,1ヶ月に一回目安。食堂やってるので、できるときいつでも提供できれば,,0,0,0,0,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
215,11,埼玉県,小川町,小川町みんなの食堂,,,,小川町角山133,,36.059625,139.26369,0493-81-6181,,,,,,,Ogawa108@town.saitama_ogawa.lg.jp,,,,,,5,土,,,,毎月第3土曜日,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
216,11,埼玉県,戸田市,スマイルエンジョイプロジェクトとだっ子食堂,,,,戸田市本町2-10-1,,35.809317,139.677094,048-433-8881,（スマイル戸田）,,,,,,todakko-shokudo@dune.ocn.ne.jp,,,,,,5,土,,,,毎月末の土曜日,,0,0,0,0,0,,,,,1,,,埼玉県子ども食堂ネットワーク,,,,
217,11,埼玉県,久喜市,子ども食堂ぬくもり,,,学習支援,久喜市本町2-4-10,,36.066304,139.670342,090-8773-5690,,,,,,,,,,,,,4,火,,,,毎月第1・3火曜日,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
218,11,埼玉県,深谷市,いちご食堂,,,,深谷市菅沼165,,36.143466,139.287846,080-9818-2334,,,,,,,,,,,,,5,土,,11:00,12:30,毎月第4土曜日,,100,100,100,100,200,,,,,,,,,,,,
219,11,埼玉県,深谷市,まありのいえこども食堂,,,,深谷市上野台3353-5,,36.185496,139.269483,080-9349-1129,,,,,,http://maarinoie.localinfo.jp,ohirune-tanpopochan1129@ezweb.ne.jp,,,,,,5,金,,17:30,18:30,毎月第3金曜日（時間はテイクアウト期間）,,0,100,100,200,200,,,,,,,,,,,,
220,11,埼玉県,草加市,こども食堂　～ペンギン村～,,,,草加市高砂1-8-8,,35.825025,139.806614,048-918-4005,,,,,,,gami0128@gmail.com,,,,,,6,日,,,,奇数月　最終日曜日,,0,0,0,0,300,,,,,,,,こども応援ネットワークPine,,,,
221,11,埼玉県,日高市,日高こどな食堂,,,,日高市高萩東2-10-1,,35.9096,139.380091,090-7288-5398,,,,,,,hachi012@yahoo.co.jp,,,,,,5,日,,12:00,,毎月第2日曜日,,50,50,50,50,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
222,11,埼玉県,伊奈町,伊奈こども食堂,,,,伊奈町学園2-196-5,,36.00896,139.613425,080-6428-8356,,,,,,https://beets-kitchen.com,juicy461211@gmail.com,,,,,,5,土,,11:00,12:00,毎月第1土曜日,,100,100,100,100,300,ひとり親、障害児は0円,,,,,,,埼玉県子ども食堂ネットワーク,,,,
223,11,埼玉県,ふじみ野市,どん亭子供食堂,,,,ふじみ野市上福岡1-10-2　エーデルビル2F,,35.875984,139.511914,049-265-5291,,,,,,,,,,,,,4,月,,17:00,19:00,毎月第2・第4月曜日,,0,0,0,0,300,,,,,,,,ふじみ野市役所ホームページ,,,,
224,11,埼玉県,川越市,こども食堂　川越エンゼルトランペット,,,,川越市的場2173-29　ひかり福音協会内,,35.927901,139.439577,049-299-4633,,,,,,https://jh1hxl.wixsite.com/angeltrumpet,jh1hxl@yahoo.co.jp,,,,,,4,土,,11:00,13:00,毎月第2・第4土曜日,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
225,11,埼玉県,所沢市,和田子ども食堂,,,,所沢市東所沢和田2-18-11,,35.794326,139.507132,070-6517-4782,,,,,,https://tgenkijuku.com/,tokorozawagenkijuku@gmail.com,,,,,,4,火土,,,,第2(土)　第4(火),,100,100,100,100,100,,,,,1,,,,,,,
226,11,埼玉県,熊谷市,NPO法人若者支援ひろば三愛        ,,,学習支援,"熊谷市宮町2-132 林ビル4階	",,36.145872,139.388055,080-8913-3794,,,,,,https://ibasyo31.wixsite.com,ibasyo31@gmai.com,,,,,,2,火金日,,,,毎週3回　火曜日15:00〜20:00、金曜日13:30〜20:00、日曜日13:30〜18:00,,0,0,0,0,0,,,,,,,,,,,,
227,11,埼玉県,新座市,栄五丁目支部 子ども食堂,,,,新座市栄5-2-17,,35.773836,139.58137,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,,,,,,,,,,,,
228,11,埼玉県,さいたま市,ケア型子ども食堂なないろキッチン（岩槻区）,,,,さいたま市岩槻区,,,,090-6031-8732,,,,,,,,,,,,,5,土,,,,毎月第1土曜日,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク;さいたま市子ども食堂ネットワーク,,,,
229,11,埼玉県,滑川町,エシカルライフカフェリーフ,,,,滑川町みなみ野2-6-2,,36.044261,139.37422,,,,,,,,,,,,,,,,,,,,,0,0,0,0,500,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
230,11,埼玉県,さいたま市,いわつきはるみ子ども食堂,,,学習支援,さいたま市岩槻区西町4-4-19,,35.9588,139.689801,048-758-6118,,,,,,,,,,,,,5,火,,12:00,17:00,隔月第2・第4火曜日,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
231,11,埼玉県,熊谷市,あいだいな～,,,,熊谷市,,,,,,,,,,,,,,,,,5,日,,,,毎月第4日曜11:30～13:00、16:30～17:00,,0,0,0,0,,大人は600円～800円、妊婦は0円,,,,,,,,,,,
232,11,埼玉県,秩父市,なの花,,,,秩父市太田895,,36.055695,139.059729,090-9348-5765,,,,,,,Owz23592278x417@ezweb.ne.jp,,,,,,,,,,,コロナが終了を見てから開催の予定です。,,,,,,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
233,11,埼玉県,朝霞市,あさかニコまる食堂,,,,朝霞市,,,,070-4115-0756,,,,,,,liaison.terre@gmail.com,,,,,,5,金,,17:00,19:30,毎月１回、原則第４金曜日(現在コロナ対策のため開催日と時間を変更する場合が多くなっています),,0,0,0,0,300,18歳まで0円,,,,,,,埼玉県子ども食堂ネットワーク;あさか地区こども食DOネット,,,,
234,11,埼玉県,川口市,安行げんき食堂,,,,川口市安行出羽1-3-24　喫茶　一隅,,35.851356,139.760295,,,,,,,,,,,,,,3,土,,11:00,13:00,毎週土曜日,,0,0,0,0,300,,,,,,,,,,,,
235,11,埼玉県,草加市,IMAいなり食堂,,,,草加市,,,,,,,,,,,usmyke725@yahoo.co.jp,,,,,,,,,,,,,,,,,,,,,,,,,こども応援ネットワークPine,,,,
236,11,埼玉県,入間市,黒須にじいろ広場,,,プレーパーク,入間市黒須2丁目3-13,,35.844985,139.384571,,,,,,,,kurosu.nijiiro@gmail.com,,,,,,6,,,,,2ヶ月に1回程度,,0,0,0,0,0,現在は0円,,,,,,,こども食堂ネットワークいるま,,,,
237,11,埼玉県,入間市,子ども食堂nukunuku,,,,入間市豊岡2-2-8,,35.834502,139.384992,,,,,,,,,,,,,,5,,,11:00,14:00,毎月最終土or日曜日,,,,,,,,,,,,,,こども食堂ネットワークいるま,,,,
238,11,埼玉県,久喜市,みんなのカフェテリア,,,,入間市,,,,04-2962-6922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,こども食堂ネットワークいるま,,,,
239,11,埼玉県,久喜市,菖蒲文化会館 こどもCafé Arts ＆ Eats,,,学習支援,久喜市菖蒲町菖蒲85-1　久喜市菖蒲文化会館,,36.061608,139.603219,0480-87-1377,,,,,,https://www.kuki-bunka.jp/kodomo-cafe/,,,,,,,5,,,,,毎月1回,,0,0,0,0,,,,,,,,,,,,,
240,11,埼玉県,北本市,SARAちゃん食堂,,,,北本市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
241,11,埼玉県,三郷市,CURVOこども食堂三郷店,,,,三郷市,,,,080-9776-0888,,,,,,https://msl.or.jp/,info@msl.or.jp,,,,,,,,,,,,,0,0,0,0,300,,,,,1,,,,,,,
242,11,埼玉県,川越市,ちょうちん村。こども食堂,,,,川越市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
243,11,埼玉県,北本市栄,くりりんCafe,,,,北本市栄7番地1-26-102,,,,090-6032-5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,きたもとBASE,,,,
244,11,埼玉県,さいたま市,子ども食堂Omusubi,,,,さいたま市,,,,,,,,,,,omusubi.lego@gmail.com,,,,,,3,月金,,17:00,19:00,毎週月・金曜日,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
245,11,埼玉県,さいたま市,みんなの居場所+浦和子ども食堂,,,,さいたま市浦和区東仲町8-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
246,11,埼玉県,所沢市,所沢みんなの食堂　ぬくもり,,,,所沢市東所沢5-1-10　さがみ典礼　東所沢駅前葬斎センター,,35.793539,139.514381,,,,,,,,shokudou.nukumori@gmail.com,,,,,,5,日,,11:30,12:00,毎月1回友引の日曜日,,100,100,100,100,500,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
247,11,埼玉県,鴻巣市,こどもレストラン「ゆめ」,,,,鴻巣市本町1-1-3　エルミ2　4階,,36.05948,139.510723,048-501-8613,,,,,,,kounos-yumenomi@kxd.biglobe.ne.jp,,,,,,5,土,,12:00,13:30,毎月第1土曜日,,0,0,0,0,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
248,11,埼玉県,坂戸市,Happy-lucky-café,,,学習支援;プレーパーク,坂戸市西坂戸五丁目34-1（城山公民館）,,35.929506,139.333792,0492-71-7784,,,,,,,,,,,,,,,,,,,,,,,,,0円～100円,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
